Membership_Nbr,Visit_Nbr,Item_Nbr,transaction_Date,Primary_Desc,
343150886,236708286,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
630626542,236937640,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
399198201,236715246,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
760471550,236926351,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
577500873,236934794,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
591146578,236932770,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
648355559,236936976,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
384725004,236921889,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
580522691,236926662,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
762917842,236926095,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
139432726,237298791,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
352211475,236932697,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
344524238,236709852,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
178284700,237298494,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
4827028,237294390,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
265765372,236707222,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
352218835,236932446,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
21239589,236710041,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
743983340,236898103,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
397122608,237300044,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
393455590,237491435,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
376907269,237299752,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
399531864,236934981,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
399161769,236934417,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
4827028,236937004,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
583314442,236898432,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
202907164,237298805,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
631691122,237491203,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
157969983,237280458,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
10232578,237298610,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
347794704,236707330,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
420269403,236937611,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
753416391,236692545,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
98855952,236932527,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
182215843,236715049,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
755022954,236897944,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
352217373,236932586,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
759551122,236714977,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
399155539,236714969,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
16614110,236923225,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
436469481,236926911,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
709865348,236716392,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
262181318,237491999,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
265591744,236921953,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
436533161,236926143,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
630644105,236937580,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
580462869,236926518,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
344467056,236709855,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
325843135,237491067,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
281792367,237280573,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
725082102,237298753,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
399410672,237299684,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
327281103,236934431,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
423403090,237301360,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
399518335,237491892,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
632714617,236707438,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
727750879,236923406,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
399504440,237299979,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
637955196,237300466,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
121506467,236932685,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
550350015,236935989,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
561308475,236707371,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
376969111,237299731,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
344404316,236926672,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
175468989,236692477,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
397068760,236935051,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
336836218,236707277,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
376946109,236715051,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
713811483,236934293,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
281941421,236898130,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
483890218,236716828,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
276698156,236921927,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
555350454,237300071,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
276630631,236921841,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
706384549,237280617,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
10050163,236937576,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
57788416,236934999,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
352216977,236713919,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
376983259,236934217,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
377249239,237298675,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
222764649,236934384,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
659058689,236709679,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
436350408,236926152,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
139286464,237298555,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
515537397,236716479,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
444399076,236926267,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
543781284,237491147,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
365900574,236937774,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
377040878,237299848,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
659223021,236709787,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
276642551,237491078,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
21805076,237491060,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
512422514,236937336,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
14386893,236923169,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
362897211,236934736,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
251248410,236923362,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
336745254,236922123,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
376852636,236715354,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
11303901,236716617,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
347728083,237491073,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
16614110,236923248,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
31674279,236936607,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
51681628,236936972,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
254827803,236934481,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
666770466,237301231,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
399211459,237299879,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
454816856,236708225,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
687523913,236716781,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
436433320,236926965,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
399159640,236934199,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
399172833,236714925,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
703283971,237299861,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
748641653,237491433,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
584306373,236717043,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
141028724,237300532,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
638012032,236936165,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
709953765,237300983,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
709875868,237300615,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
727656316,237294074,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
713620413,236716806,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
22858603,236897978,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
352202166,236932347,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
709988150,236936131,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
343213695,236923764,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
51728296,237300909,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
376907897,236934561,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
383647106,236898183,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
483908889,237301375,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
63910966,237298904,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
365987223,236937560,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
515478031,236716332,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
398541930,236923239,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
8804281,236927269,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
543863188,236923688,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
399208018,236934321,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
325842855,236921769,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
376945673,236715113,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
687532341,236937505,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
399435808,236715220,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
343201832,236923647,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
765297363,237296306,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
365938820,237301189,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
149708673,236936444,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
16124506,237296459,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
591082517,236932523,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
365976911,237301152,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
21739976,236716728,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
760578595,236715248,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
658982831,236926180,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
399479634,236715449,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
468386916,237301051,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
379819396,237300872,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
21239589,236710039,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
15680830,236934552,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
19304560,236926410,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
20306498,236716625,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
399208101,237299734,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
419187142,236934982,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
327391396,236934519,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
140928650,236716501,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
344353000,236926605,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
13618479,237293301,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
580608863,236926205,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
397095044,236934273,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
764478658,237491547,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
420243991,236937453,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
684191738,237298571,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
336608322,236934986,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
17935653,236709929,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
141069379,237300929,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
576999676,237491979,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
687452235,236937555,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
515385814,237301006,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
314461428,237294228,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
377276474,236932848,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
399203778,236715351,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
344416925,236926690,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
364378110,236709782,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
740515237,236715196,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
632872256,236921951,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
22169985,236936328,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
147179948,236715485,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
347720627,237293307,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
365919689,236937636,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
229377701,236923814,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
399442945,237300036,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
399494309,237300059,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
443875574,236934426,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
376901569,236934890,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
767915261,236926302,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
420144233,236937194,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
380382863,236937770,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
365658327,237300979,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
399210386,236934922,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
758701157,237300500,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
659231179,236926211,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
68919293,236932431,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
580616278,236926101,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
352316199,237298577,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
530119870,237301197,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
377040334,237299733,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
762907396,236926910,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
543752805,236923482,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
417344429,237295603,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
376842976,236934569,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
365862870,237301213,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
659146551,236926444,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
530210133,236937222,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
276770270,236923696,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
327409687,236934255,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
678272939,236937607,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
165470684,236716571,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
327320497,236934954,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
569164709,236715104,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
399329209,236715461,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
762929952,236921977,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
212167747,237301060,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
543673290,236897745,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
750399150,236692526,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
515380698,237300738,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
753645733,236897826,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
709987020,237300451,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
659062682,236926158,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
382534997,236926554,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
385531621,236932460,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
282250863,236936050,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
23183099,236692650,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
431974032,236717121,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
454843203,236923757,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
709993918,237300712,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
659180121,236926531,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
110287624,237491438,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
343093243,237491209,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
507599745,237298690,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
188118907,237298548,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
377259082,237298980,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
617592538,236923188,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
750385431,237280606,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
759857329,236898168,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
580454082,236926166,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
276892849,237294136,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
436486204,236709692,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
284145152,237298626,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
648406562,237300724,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
202465342,237299826,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
209192599,237298545,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
687528283,237301282,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
251201585,236923679,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
580457920,236926320,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
397002016,236715002,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
347877062,236922049,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
630601139,236716920,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
254935546,236934722,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
165451783,236936418,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
365885963,236937467,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
684112290,236713942,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
399381218,236714994,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
399361725,237299983,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
467867513,237298915,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
512406417,237301364,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
436440284,236926561,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
10234873,236709928,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
399199381,236934627,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
759116042,237298782,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
630643940,237301268,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
348659774,237294158,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
14733341,236717157,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
396990946,237299747,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
155612123,237296492,120571,1/2/2000,"GRADE ""A"" LARGE EGGS",
632619147,236920084,3076496,1/2/2000,PORK COUNTRY RIBS   ,
10348855,236924089,3076496,1/2/2000,PORK COUNTRY RIBS   ,
750966379,237280908,3076496,1/2/2000,PORK COUNTRY RIBS   ,
753598221,236926384,3076496,1/2/2000,PORK COUNTRY RIBS   ,
605850173,236692715,3076496,1/2/2000,PORK COUNTRY RIBS   ,
4827028,237280715,3076496,1/2/2000,PORK COUNTRY RIBS   ,
714229269,236892556,3076496,1/2/2000,PORK COUNTRY RIBS   ,
377611235,236705742,3076496,1/2/2000,PORK COUNTRY RIBS   ,
748266063,236898798,3076496,1/2/2000,PORK COUNTRY RIBS   ,
760618773,236693233,3076496,1/2/2000,PORK COUNTRY RIBS   ,
559755087,236690395,3076496,1/2/2000,PORK COUNTRY RIBS   ,
515382719,236716344,3076496,1/2/2000,PORK COUNTRY RIBS   ,
755391728,236706667,3076496,1/2/2000,PORK COUNTRY RIBS   ,
379768353,236936109,3076496,1/2/2000,PORK COUNTRY RIBS   ,
575517572,236920344,3076496,1/2/2000,PORK COUNTRY RIBS   ,
759115375,236932853,3076496,1/2/2000,PORK COUNTRY RIBS   ,
764108300,236693441,3076496,1/2/2000,PORK COUNTRY RIBS   ,
274452598,236705780,3076496,1/2/2000,PORK COUNTRY RIBS   ,
348575293,237294135,3076496,1/2/2000,PORK COUNTRY RIBS   ,
279266688,237293714,1046823,1/2/2000,BICYCLE JUMBO 6-PK  ,
191111247,236932607,3076496,1/2/2000,PORK COUNTRY RIBS   ,
224524119,237293970,3076496,1/2/2000,PORK COUNTRY RIBS   ,
406560318,236932778,3076496,1/2/2000,PORK COUNTRY RIBS   ,
401009911,236717138,3076496,1/2/2000,PORK COUNTRY RIBS   ,
727649735,237294133,3076496,1/2/2000,PORK COUNTRY RIBS   ,
714340984,236690244,3076496,1/2/2000,PORK COUNTRY RIBS   ,
758513660,236692947,3076496,1/2/2000,PORK COUNTRY RIBS   ,
276892792,236923272,3076496,1/2/2000,PORK COUNTRY RIBS   ,
348688838,236708315,3076496,1/2/2000,PORK COUNTRY RIBS   ,
397034967,236934938,3076496,1/2/2000,PORK COUNTRY RIBS   ,
6364994,236898877,3076496,1/2/2000,PORK COUNTRY RIBS   ,
705172451,236920382,3076496,1/2/2000,PORK COUNTRY RIBS   ,
748281310,237280876,3076496,1/2/2000,PORK COUNTRY RIBS   ,
342866922,236923507,3076496,1/2/2000,PORK COUNTRY RIBS   ,
365960030,236716907,3076496,1/2/2000,PORK COUNTRY RIBS   ,
705256610,236920568,3076496,1/2/2000,PORK COUNTRY RIBS   ,
454746764,236923214,3076496,1/2/2000,PORK COUNTRY RIBS   ,
648333755,237491981,3076496,1/2/2000,PORK COUNTRY RIBS   ,
648406562,237300724,3076496,1/2/2000,PORK COUNTRY RIBS   ,
714080482,236892521,3076496,1/2/2000,PORK COUNTRY RIBS   ,
744000593,236897794,3076496,1/2/2000,PORK COUNTRY RIBS   ,
747214336,236898819,3076496,1/2/2000,PORK COUNTRY RIBS   ,
420234752,236937235,3076496,1/2/2000,PORK COUNTRY RIBS   ,
382879246,237491470,1002224,1/2/2000,SWISHER BLUNT       ,
575510617,236706181,3076496,1/2/2000,PORK COUNTRY RIBS   ,
742441679,236892517,3076496,1/2/2000,PORK COUNTRY RIBS   ,
575644803,236706237,3076496,1/2/2000,PORK COUNTRY RIBS   ,
139433171,237298895,3076496,1/2/2000,PORK COUNTRY RIBS   ,
748814738,236693386,3076496,1/2/2000,PORK COUNTRY RIBS   ,
766646634,237280794,3076496,1/2/2000,PORK COUNTRY RIBS   ,
322275011,237298638,3076496,1/2/2000,PORK COUNTRY RIBS   ,
760608566,236693139,3076496,1/2/2000,PORK COUNTRY RIBS   ,
748807611,236898885,3076496,1/2/2000,PORK COUNTRY RIBS   ,
763494507,237295952,3076496,1/2/2000,PORK COUNTRY RIBS   ,
591079920,236932814,3076496,1/2/2000,PORK COUNTRY RIBS   ,
436463871,236709988,3076496,1/2/2000,PORK COUNTRY RIBS   ,
377869583,236705804,3076496,1/2/2000,PORK COUNTRY RIBS   ,
276864080,237491094,3076496,1/2/2000,PORK COUNTRY RIBS   ,
420298550,236937309,3076496,1/2/2000,PORK COUNTRY RIBS   ,
753409196,236898042,3076496,1/2/2000,PORK COUNTRY RIBS   ,
227478806,236704827,3076496,1/2/2000,PORK COUNTRY RIBS   ,
687514308,236717057,3076496,1/2/2000,PORK COUNTRY RIBS   ,
758509230,236692953,3076496,1/2/2000,PORK COUNTRY RIBS   ,
13282150,236899092,3076496,1/2/2000,PORK COUNTRY RIBS   ,
543752805,236923487,3076496,1/2/2000,PORK COUNTRY RIBS   ,
591148931,236932331,3076496,1/2/2000,PORK COUNTRY RIBS   ,
15079561,236920439,3076496,1/2/2000,PORK COUNTRY RIBS   ,
748469995,236693002,3076496,1/2/2000,PORK COUNTRY RIBS   ,
439633091,236920536,3076496,1/2/2000,PORK COUNTRY RIBS   ,
21477172,236932767,3076496,1/2/2000,PORK COUNTRY RIBS   ,
702118518,236898010,3076496,1/2/2000,PORK COUNTRY RIBS   ,
543851069,236923187,3076496,1/2/2000,PORK COUNTRY RIBS   ,
344369716,236710010,3076496,1/2/2000,PORK COUNTRY RIBS   ,
244064128,237301211,3076496,1/2/2000,PORK COUNTRY RIBS   ,
753646772,236692666,3076496,1/2/2000,PORK COUNTRY RIBS   ,
7753006,236898544,3076496,1/2/2000,PORK COUNTRY RIBS   ,
190801947,236693439,3076496,1/2/2000,PORK COUNTRY RIBS   ,
430134281,236898191,3076496,1/2/2000,PORK COUNTRY RIBS   ,
11436675,236715240,3076496,1/2/2000,PORK COUNTRY RIBS   ,
713792836,236937666,3076496,1/2/2000,PORK COUNTRY RIBS   ,
515536003,236935896,3076496,1/2/2000,PORK COUNTRY RIBS   ,
275022739,236920149,142260,1/2/2000,FOLGERS DECAFINATED ,
291961385,237490549,2550697,1/2/2000,48 PACK WASH CLOTH  ,
530894816,236924092,3156707,1/2/2000,5PKT JEAN-SZ.38     ,
